Clustername 1	Clustername 2	Raw distance	Squared similarity	Jaccard index	DSS index	Adjacency index	raw DSS non-anchor	raw DSS anchor	Non-anchor domains	Anchor domains	Combined group	Shared group
c00863_NODE_86...region001	c01224_NODE_12...region001	0.1436552256345749	0.7333263754844666	0.75	0.8563447594642639	0.6666666865348816	0.33519554138183594	0.0	3	1	NRPS-like - NRPS-like	NRPS-like
c04755_NODE_47...region001	c05784_NODE_57...region001	0.1251586675643921	0.7653473615646362	1.0	0.8748413324356079	1.0	0.22162985801696777	0.07692307978868484	2	1	NRPS-like - NRPS-like	NRPS-like
ARGK01000115.1.region001	AZVY01000012.1.region001	0.07259856164455414	0.860073447227478	0.8484848737716675	0.9274014234542847	0.7446808218955994	0.12341608107089996	0.022839736193418503	47	12	lanthipeptide.NRPS - lanthipeptide.NRPS	lanthipeptide.NRPS
c02259_NODE_22...region001	c05189_NODE_51...region001	0.2475065141916275	0.5662464499473572	1.0	0.7524935007095337	1.0	0.10101009905338287	0.3207547068595886	2	1	NRPS-like - NRPS-like	NRPS-like
JAAHGN010000056.region001	MKZS01000001.1.region018	0.09712740778923035	0.8151789307594299	0.34285715222358704	0.902872622013092	0.2750000059604645	0.07293907552957535	0.1122451201081276	10	4	NRPS-like.T1PKS - NRPS-like.T1PKS	NRPS-like.T1PKS
CP003149.1.region003	CP006853.1.region002	0.04833776131272316	0.9056610465049744	0.9399999976158142	0.9516622424125671	0.8909090757369995	0.046330392360687256	0.07493539899587631	53	1	NRPS-like - NRPS-like	NRPS-like
c03361_NODE_33...region001	c03823_NODE_38...region001	0.18170346319675446	0.6696091890335083	0.6666666865348816	0.8182965517044067	0.5	0.0	0.22712934017181396	1	1	NRPS - NRPS-like	
NIBU01000034.1.region001	NJGH01000056.1.region001	0.2835157811641693	0.5133496522903442	0.8999999761581421	0.7164842486381531	0.7575757503509521	0.29567718505859375	0.18622449040412903	32	1	NRPS-like - NRPS-like	NRPS-like
ADYG01000071.1.region001	ADYL01000016.1.region002	0.09755498915910721	0.8144069910049438	0.9090909361839294	0.9024450182914734	0.9090909361839294	0.18069536983966827	0.02827133797109127	10	3	NRPS - NRPS	NRPS
ADYG01000071.1.region001	ADZB01000031.1.region001	0.09504976123571396	0.8189349174499512	0.9090909361839294	0.9049502611160278	0.9090909361839294	0.16425356268882751	0.0373799204826355	10	3	NRPS - NRPS	NRPS
c02467_NODE_24...region001	c02949_NODE_29...region001	0.20768307149410248	0.6277661323547363	0.75	0.7923169136047363	0.6666666865348816	0.3333333432674408	0.11344537883996964	3	1	NRPS-like - NRPS-like	NRPS-like
GL383100.1.region001	GL383810.1.region001	0.021809300407767296	0.9568570256233215	1.0	0.9781907200813293	1.0	0.01860145479440689	0.028224993497133255	24	3	NRPS - NRPS	NRPS
ADYV01000051.1.region002	GL384452.1.region002	0.02890303172171116	0.9430293440818787	0.9411764740943909	0.9710969924926758	0.8500000238418579	0.021167835220694542	0.039861228317022324	17	3	NRPS - NRPS	NRPS
ACWU01000002.1.region001	CP000744.1.region003	0.1911989152431488	0.6541591882705688	0.9607843160629272	0.8088010549545288	0.8448275923728943	0.18740777671337128	0.2442748099565506	56	1	NRPS-like - NRPS-like	NRPS-like
ADYS01000040.1.region001	GL383100.1.region001	0.03344938904047012	0.9342200756072998	1.0	0.9665505886077881	1.0	0.03331094980239868	0.03373780846595764	25	3	NRPS - NRPS	NRPS
BGC0001055.1	CP000468.1.region002	0.07542223483324051	0.8548440337181091	0.8536585569381714	0.9245777726173401	0.8333333134651184	0.10642347484827042	0.017848512157797813	52	7	T1PKS.NRPS - nrps.t1pks	
c01276_NODE_12...region001	c01435_NODE_14...region001	0.29881158471107483	0.49166521430015564	1.0	0.7011884450912476	1.0	0.024695249274373055	0.5043988227844238	3	1	NRPS-like - NRPS-like	NRPS-like
c03194_NODE_31...region001	c06023_NODE_60...region001	0.06991726905107498	0.8650538921356201	1.0	0.9300827383995056	1.0	0.11386138945817947	0.04794520512223244	2	1	NRPS-like - NRPS-like	NRPS-like
c00099_NODE_99...region001	c00181_NODE_18...region001	0.2408647984266281	0.576286256313324	0.5833333134651184	0.7591351866722107	0.5454545617103577	0.30543389916419983	0.12786884605884552	7	1	NRPS - NRPS	NRPS
ADYV01000051.1.region002	GL383283.1.region001	0.02738693542778492	0.945976197719574	1.0	0.9726130366325378	1.0	0.03445988893508911	0.016777504235506058	18	3	NRPS - NRPS	NRPS
ADYV01000051.1.region002	GL383688.1.region001	0.014000577852129936	0.9721948504447937	0.9444444179534912	0.9859994053840637	0.8571428656578064	0.02157191000878811	0.0026435786858201027	18	3	NRPS - NRPS	NRPS
c06201_NODE_62...region001	c10033_NODE_10...region001	0.2951388955116272	0.49682918190956116	1.0	0.7048611044883728	1.0	0.0	0.4427083432674408	2	1	NRPS-like - NRPS-like	NRPS-like
ADYG01000071.1.region001	GL383727.1.region001	0.08619134873151779	0.8350462317466736	0.9090909361839294	0.9138086438179016	0.9090909361839294	0.1556953638792038	0.02827133797109127	10	3	NRPS - NRPS	NRPS
c01404_NODE_14...region001	c01475_NODE_14...region001	0.18667680025100708	0.6614946126937866	1.0	0.8133231997489929	1.0	0.0	0.18667680025100708	0	2	NRPS - NRPS	NRPS
VIKY01000297.1.region001	VIKZ01000011.1.region001	0.011174752376973629	0.9777753949165344	0.875	0.988825261592865	0.8333333134651184	0.0117548368871212	0.011002539657056332	19	16	betalactone.NRPS - betalactone.NRPS	betalactone.NRPS
c01749_NODE_17...region001	c02841_NODE_28...region001	0.2249760776758194	0.6006620526313782	1.0	0.7750239372253418	1.0	0.0	0.2249760776758194	0	2	NRPS - NRPS	NRPS
ADZM01000008.1.region001	GL384547.1.region001	0.0124863525852561	0.9751831889152527	1.0	0.9875136613845825	1.0	0.011314558796584606	0.014341693371534348	19	3	NRPS - NRPS	NRPS
ARGJ01000050.1.region001	AZWJ01000023.1.region001	0.13417696952819824	0.7496495246887207	0.8125	0.8658230304718018	0.7368420958518982	0.17277854681015015	0.11165937781333923	21	9	NRPS - T1PKS.NRPS	
c05653_NODE_56...region001	c05977_NODE_59...region001	0.2912597954273224	0.5023126602172852	1.0	0.708740234375	1.0	0.190476194024086	0.3164556920528412	1	1	NRPS-like - NRPS-like	NRPS-like
BDCL01000002.1.region002	c00018_gi1015...region002	0.2124880999326706	0.6201750040054321	0.6000000238418579	0.7875118851661682	0.4680851101875305	0.35895735025405884	0.06269001215696335	45	11	NRPS - NRPS	NRPS
NIBU01000007.1.region001	NJAH01000003.1.region001	0.1841953992843628	0.6655371785163879	0.7407407164573669	0.8158046007156372	0.7241379022598267	0.18548862636089325	0.1816551238298416	55	7	NRPS - NRPS	NRPS
c03393_NODE_33...region001	c04106_NODE_41...region001	0.2800000011920929	0.5184000134468079	1.0	0.7200000286102295	1.0	0.23199999332427979	0.30399999022483826	2	1	NRPS-like - NRPS-like	NRPS-like
AGDJ01000001.1.region002	AGDP01000021.1.region002	0.07953743636608124	0.8472513556480408	0.957446813583374	0.9204625487327576	0.8947368264198303	0.07920296490192413	0.08109831064939499	56	3	NRPS - NRPS	NRPS
ACWU01000002.1.region001	CP002496.1.region003	0.007023261860013008	0.9860028028488159	1.0	0.992976725101471	1.0	0.006956844124943018	0.007936508394777775	55	1	NRPS-like - NRPS-like	NRPS-like
ADXS01000014.1.region002	ADYT01000010.1.region001	0.023224055767059326	0.9540912508964539	1.0	0.9767759442329407	1.0	0.01533725019544363	0.03899766877293587	24	3	NRPS - NRPS	NRPS
c02668_NODE_26...region001	c02995_NODE_29...region001	0.28449156880378723	0.5119523406028748	0.6000000238418579	0.7155084609985352	0.5	0.28449156880378723	0.0	3	0	NRPS - NRPS	NRPS
GL383264.1.region001	GL384611.1.region001	0.0	1.0	0.9583333134651184	1.0	0.8888888955116272	0.0	0.0	24	3	NRPS - NRPS	NRPS
ARJI01000049.1.region001	KB898996.1.region001	0.0	1.0	1.0	1.0	1.0	0.0	0.0	52	5	NRPS - NRPS	NRPS
ADXS01000014.1.region002	GL384547.1.region001	0.02247440814971924	0.9555562734603882	1.0	0.9775255918502808	1.0	0.0076543367467820644	0.04717452824115753	20	3	NRPS - NRPS	NRPS
ADZF01000026.1.region001	GL383264.1.region001	0.059449177235364914	0.884635865688324	0.95652174949646	0.9405508041381836	0.8846153616905212	0.06967493146657944	0.03899766877293587	24	3	NRPS - NRPS	NRPS
ACWU01000249.1.region001	QOLE01000002.1.region002	0.014900454320013523	0.9704211354255676	1.0	0.9850995540618896	1.0	0.028399957343935966	0.010175628587603569	7	5	NRPS - phenazine.NRPS	
JAAHGB010000015.region001	JAAHGX010000029.region001	0.06742040812969208	0.8697047233581543	0.9459459185600281	0.9325795769691467	0.800000011920929	0.11588918417692184	0.018951628357172012	64	16	T1PKS.T3PKS.PKS-like.transAT-PKS.NRPS - T3PKS.PKS-like.T1PKS.NRPS	
ADXW01000032.1.region001	GL383364.1.region002	0.02597145177423954	0.9487316012382507	1.0	0.9740285277366638	1.0	0.01642930507659912	0.040284670889377594	18	3	NRPS - NRPS	NRPS
ADZN01000006.1.region001	GL383158.1.region001	0.06466994434595108	0.8748422861099243	1.0	0.9353300333023071	1.0	0.11425083130598068	0.03987950459122658	6	3	NRPS - NRPS	NRPS
c01538_NODE_15...region001	c01971_NODE_19...region001	0.19484682381153107	0.6482716202735901	0.75	0.8051531910896301	0.6666666865348816	0.31456801295280457	0.13498622179031372	2	1	NRPS-like - NRPS-like	NRPS-like
ADXS01000014.1.region002	GL383759.1.region002	0.02681797929108143	0.9470832347869873	1.0	0.9731820225715637	1.0	0.017928769811987877	0.04533716291189194	25	3	NRPS - NRPS	NRPS
GL383465.1.region001	GL383688.1.region001	0.007559679448604584	0.9849377870559692	1.0	0.9924403429031372	1.0	0.010895074345171452	0.0008888888987712562	24	3	NRPS - NRPS	NRPS
c01177_NODE_11...region001	c01221_NODE_12...region001	0.275982528924942	0.5242012739181519	0.4000000059604645	0.7240174412727356	0.25	0.0	0.3449781537055969	1	1	NRPS-like - NRPS-like	NRPS-like
ADXW01000032.1.region001	GL383972.1.region002	0.03592701256275177	0.9294367432594299	1.0	0.9640730023384094	1.0	0.03244619816541672	0.04114823043346405	18	3	NRPS - NRPS	NRPS
c02036_NODE_20...region001	c02651_NODE_26...region001	0.2928115129470825	0.5001155734062195	0.6666666865348816	0.7071884870529175	0.5	0.25	0.30351439118385315	1	1	NRPS-like - NRPS-like	NRPS-like
c02411_NODE_24...region001	c02975_NODE_29...region001	0.18096095323562622	0.6708249449729919	1.0	0.8190390467643738	1.0	0.0	0.18096095323562622	0	2	NRPS - NRPS	NRPS
ADYT01000010.1.region001	GL383972.1.region002	0.015005866065621376	0.9702134728431702	1.0	0.984994113445282	1.0	0.022813627496361732	0.0026435786858201027	19	3	NRPS - NRPS	NRPS
c03687_NODE_36...region001	c04132_NODE_41...region001	0.2144731879234314	0.6170523762702942	1.0	0.7855268120765686	1.0	0.06818182021379471	0.2510460317134857	1	1	NRPS-like - NRPS-like	NRPS-like
c01255_NODE_12...region001	c01555_NODE_15...region001	0.16183920204639435	0.7025135159492493	1.0	0.8381608128547668	1.0	0.11291486024856567	0.1863013654947281	2	1	NRPS - NRPS-like	
ADZE01000028.1.region001	GL383169.1.region001	0.04870595782995224	0.9049603343009949	1.0	0.9512940645217896	1.0	0.022242365404963493	0.06855364888906479	9	3	NRPS - NRPS	NRPS
c02894_NODE_28...region001	c03514_NODE_35...region001	0.29722875356674194	0.49388745427131653	1.0	0.7027712464332581	1.0	0.41924527287483215	0.23622047901153564	2	1	NRPS-like - NRPS-like	NRPS-like
ADYT01000010.1.region001	GL384547.1.region001	0.013681801967322826	0.9728235602378845	1.0	0.9863181710243225	1.0	0.013826431706547737	0.013452804647386074	19	3	NRPS - NRPS	NRPS
ARGH01000050.1.region001	AZWQ01000016.1.region001	0.0906294733285904	0.8269547820091248	0.9285714030265808	0.9093705415725708	0.89552241563797	0.12427302449941635	0.06097002327442169	67	19	NRPS.arylpolyene - T1PKS.NRPS.arylpolyene	
ADZE01000028.1.region001	GL383596.1.region002	0.0418994165956974	0.9179567098617554	0.8947368264198303	0.9581005573272705	0.8181818127632141	0.06780079752206802	0.0008888888987712562	19	3	NRPS - NRPS	NRPS
GL383283.1.region001	GL383502.1.region001	0.01890893280506134	0.9625396728515625	0.800000011920929	0.9810910820960999	0.739130437374115	0.02039717137813568	0.016800593584775925	17	3	NRPS - NRPS	NRPS
ADZE01000028.1.region001	GL384112.1.region001	0.0932789295911789	0.8221430778503418	0.8421052694320679	0.9067210555076599	0.7727272510528564	0.1275791972875595	0.03897017613053322	19	3	NRPS - NRPS	NRPS
MKGQ01000041.1.region001	NIBT01000001.1.region003	0.29712921380996704	0.49402734637260437	0.12244898080825806	0.702870786190033	0.10000000149011612	0.34117236733436584	0.2787778973579407	15	9	NRPS - NRPS	NRPS
AZUS01000033.1.region001	PPFB01000001.1.region021	0.11812924593687057	0.7776960134506226	0.6399999856948853	0.8818707466125488	0.6451612710952759	0.16789862513542175	0.08453492075204849	27	10	lanthipeptide.NRPS - lanthipeptide.NRPS	lanthipeptide.NRPS
MUBJ01000021.1.region001	NIBS01000018.1.region001	0.17198632657527924	0.6856066584587097	0.9655172228813171	0.8280136585235596	0.8999999761581421	0.1671179234981537	0.19145993888378143	32	2	NRPS-like.thiopeptide - NRPS-like.thiopeptide	NRPS-like.thiopeptide
c01233_NODE_12...region001	c02952_NODE_29...region001	0.21196237206459045	0.6210033297538757	1.0	0.7880375981330872	1.0	0.0	0.21196237206459045	0	2	NRPS - NRPS	NRPS
AGDJ01000001.1.region002	AMLN01000015.1.region001	0.22098790109157562	0.6068598628044128	0.8541666865348816	0.7790120840072632	0.7540983557701111	0.23522137105464935	0.1533789336681366	57	3	NRPS - NRPS	NRPS
ARIM01000057.1.region001	KB898271.1.region001	0.0	1.0	1.0	1.0	1.0	0.0	0.0	38	1	NRPS-like - NRPS-like	NRPS-like
ACWU01000023.1.region001	CP004054.2.region006	0.042055923491716385	0.9176568388938904	1.0	0.9579440951347351	1.0	0.08875582367181778	0.016760144382715225	13	6	NRPS - NRPS	NRPS
CP006853.1.region007	CP006931.1.region008	0.24030917882919312	0.577130138874054	0.7894737124443054	0.7596908211708069	0.7432432174682617	0.18524082005023956	0.28266942501068115	80	26	NRPS - NRPS	NRPS
ADYW01000016.1.region001	GL384611.1.region001	0.001734189921990037	0.9965346455574036	1.0	0.99826580286026	1.0	0.002566601149737835	0.0	25	3	NRPS - NRPS	NRPS
AQPE01000050.1.region001	ARIM01000057.1.region001	0.040904950350522995	0.9198632836341858	1.0	0.9590950608253479	0.9736841917037964	0.044917523860931396	0.002785515272989869	38	1	NRPS-like - NRPS-like	NRPS-like
BGC0001826.1	NJCW01000032.1.region001	0.0006420545978471637	0.9987162947654724	1.0	0.9993579387664795	1.0	0.0	0.000936329597607255	11	6	NRPS - nrps	
ADXX01000073.1.region001	GL383688.1.region001	0.07016846537590027	0.8645866513252258	0.8823529481887817	0.9298315048217773	0.800000011920929	0.09217138588428497	0.03899766877293587	17	3	NRPS - NRPS	NRPS
ADZR01000020.1.region001	GL383325.1.region001	0.04949865862727165	0.9034528136253357	0.9200000166893005	0.9505013227462769	0.8571428656578064	0.053833067417144775	0.04046863690018654	25	3	NRPS - NRPS	NRPS
ADYP01000021.1.region001	GL383727.1.region001	0.016045469790697098	0.9681665301322937	0.95652174949646	0.9839545488357544	0.8846153616905212	0.01744617335498333	0.01336078904569149	23	3	NRPS - NRPS	NRPS
c04057_NODE_40...region001	c05490_NODE_54...region001	0.2213333398103714	0.6063217520713806	1.0	0.7786666750907898	1.0	0.0	0.3319999873638153	2	1	NRPS-like - NRPS-like	NRPS-like
AP009552.1.region012	JXYX01000001.1.region001	0.24172809720039368	0.5749762654304504	0.8108108043670654	0.7582719326019287	0.6222222447395325	0.24156494438648224	0.24185810983181	51	16	microviridin.NRPS - microviridin.NRPS	microviridin.NRPS
GL383635.1.region001	GL384611.1.region001	0.004705224186182022	0.9906116724014282	1.0	0.9952947497367859	1.0	0.005279229953885078	0.003509379457682371	25	3	NRPS - NRPS	NRPS
AGDI01000002.1.region001	AGDJ01000001.1.region002	0.052176427096128464	0.898369550704956	0.957446813583374	0.9478235840797424	0.8947368264198303	0.04960076883435249	0.06376688927412033	54	3	NRPS - NRPS	NRPS
c00897_NODE_89...region001	c00931_NODE_93...region001	0.12907102704048157	0.7585172653198242	1.0	0.870928943157196	1.0	0.0	0.1398269534111023	1	3	NRPS - NRPS-like	
c02628_NODE_26...region001	c02945_NODE_29...region001	0.21084831655025482	0.6227604150772095	0.5	0.789151668548584	0.3333333432674408	0.0476190485060215	0.251655638217926	1	1	NRPS-like - NRPS-like	NRPS-like
c04613_NODE_46...region001	c06274_NODE_62...region001	0.1066666692495346	0.7980444431304932	1.0	0.8933333158493042	1.0	0.0	0.13333334028720856	1	1	NRPS-like - NRPS-like	NRPS-like
AIIJ01000144.1.region001	AZWB01000005.1.region001	0.1504497230052948	0.7217356562614441	1.0	0.8495503067970276	1.0	0.13473589718341827	0.1622350811958313	6	2	NRPS - lanthipeptide.NRPS	
ADYW01000016.1.region001	GL383264.1.region001	0.027701333165168762	0.9453647136688232	0.9583333134651184	0.9722986817359924	0.8888888955116272	0.04099797457456589	0.0	25	3	NRPS - NRPS	NRPS
GL383125.1.region002	GL383669.1.region001	0.02545095980167389	0.9497458338737488	1.0	0.9745490550994873	1.0	0.016419818624854088	0.03899766877293587	18	3	NRPS - NRPS	NRPS
ADYP01000021.1.region001	GL383283.1.region001	0.03289103880524635	0.9352997541427612	0.9166666865348816	0.967108964920044	0.7857142686843872	0.047162193804979324	0.00434872368350625	24	3	NRPS - NRPS	NRPS
CP002496.1.region003	CP006937.1.region003	0.026353096589446068	0.9479882717132568	0.9599999785423279	0.973646879196167	0.9444444179534912	0.024795038625597954	0.04699739068746567	53	1	NRPS-like - NRPS-like	NRPS-like
NJAI01000001.1.region001	NJAI01000003.1.region003	0.0	1.0	1.0	1.0	1.0	0.0	0.0	29	7	NRPS - NRPS	NRPS
ADZO01000045.1.region001	GL383459.1.region002	0.010504769161343575	0.9791008234024048	1.0	0.9894952178001404	1.0	0.017139360308647156	0.0	19	3	NRPS - NRPS	NRPS
c00365_NODE_36...region001	c02004_NODE_20...region001	0.24077193439006805	0.5764272809028625	0.6000000238418579	0.7592280507087708	0.5	0.6666666865348816	0.08106140792369843	3	2	NRPS - NRPS-like	
BGC0001801.1	JNLT01000017.1.region002	0.21578943729400635	0.6149861812591553	1.0	0.7842105627059937	1.0	0.15464705228805542	0.2769318222999573	24	6	NRPS-like.T1PKS.T3PKS.ladderane.NRPS - nrps	
AUKP01000012.1.region001	JNID01000014.1.region001	0.050292111933231354	0.9019450545310974	0.9411764740943909	0.9497078657150269	0.8461538553237915	0.050092533230781555	0.05119023099541664	36	2	NRPS - NRPS	NRPS
BGC0000374.1	GG657758.1.region019	0.08064030855894089	0.8452222347259521	0.9545454382896423	0.9193596839904785	0.9629629850387573	0.06953903287649155	0.08684395998716354	38	17	NRPS - nrps	
ADXW01000032.1.region001	ADZI01000031.1.region001	0.0020514661446213722	0.9959012866020203	1.0	0.9979485273361206	1.0	0.0	0.005299621261656284	19	3	NRPS - NRPS	NRPS
ARGJ01000047.1.region001	AUGH01000004.1.region002	0.23898687958717346	0.5791409611701965	0.6666666865348816	0.7610130906105042	0.5	0.33723461627960205	0.11266837269067764	36	7	NRPS - terpene.NRPS	
c02405_NODE_24...region001	c06945_NODE_69...region001	0.2611190378665924	0.5459450483322144	1.0	0.7388809323310852	1.0	0.0	0.2611190378665924	0	2	NRPS - NRPS	NRPS
AIIJ01000144.1.region001	JAASAV010000010.region001	0.020648309960961342	0.9591297507286072	1.0	0.9793516993522644	1.0	0.0087471017614007	0.029574217274785042	6	2	NRPS - lanthipeptide.NRPS	
CP009832.1.region001	LAUA01000017.1.region003	0.2109115719795227	0.6226605176925659	0.738095223903656	0.7890884280204773	0.6037735939025879	0.24950839579105377	0.1605212688446045	47	9	NRPS - NRPS	NRPS
GL384547.1.region001	GL384605.1.region002	0.02055230177938938	0.9593178033828735	1.0	0.9794477224349976	1.0	0.0064093670807778835	0.04412385821342468	20	3	NRPS - NRPS	NRPS
c01404_NODE_14...region001	c02834_NODE_28...region001	0.19559095799922943	0.6470739245414734	1.0	0.8044090270996094	1.0	0.0	0.19559095799922943	0	2	NRPS - NRPS	NRPS
JAAHHD010000021.region001	MKZR01000001.1.region024	0.0	1.0	1.0	1.0	1.0	0.0	0.0	47	3	NRPS-like.T1PKS.CDPS - NRPS-like.T1PKS.CDPS	NRPS-like.T1PKS.CDPS
